code,course_name,programme_title,faculty,programme_url,year_num,period,ects,course_level,course_coordinator,teaching_method,course_programmes,course_paragraphs_json
XB_0043,Data Structures and Algorithms for AI,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,1.0,6,200,dr. H.R. Santa Cruz Baur,"Seminar, Written partial exam, Lecture",Hide full list (6); Artificial Intelligence; Business Analytics; Computer Science; Information Sciences; Mathematics,"[""Course Objective\nThe goal of this course is to introduce Bachelor students enrolled in the target audience program to the basic concepts of data structures and algorithms. After taking this course, students will have gained (i) basic knowledge of data structures and algorithms, (ii) ability to analyse complexity of algorithms, and (iii) recognize trade-offs and choose an appropriate data structure and algorithm to solve a particular problem. Specifically, the student will have reached the following learning outcomes:\nDescribe the basic data structures and algorithms that are used for common computational problems (Knowledge and understanding; Communication).\nExplain the role of algorithm complexity (time and space) in addressing problems and make complexity judgements on simple programs (Applying knowledge and understanding; Communication).\nExplain the rationale of the proposed solution and possibly apply appropriate techniques on a concrete problem instance (Applying knowledge and understanding; Communication).\nIdentify and review pros and cons of proposed techniques for solving problems (Knowledge and understanding; Lifelong learning skills)."", ""Course Content\nThe content of the course is organised in weekly lectures, where the lecturer will cover the concepts of linear data structures (e.g., linked list, trees, graphs), basic notion of time and space complexity, which will be discussed on simple programs (e.g., sorting), and basic algorithms for traversing trees and graphs (e.g., search or decision trees). The introduced concepts will be accompanied by an explanation of the difference between solving the same problem by using a different method. More advanced topics will be covered towards the end of the course. The students will work on individual assignments during the weekly lab sessions which consist of practical programming challenges aimed to deepen their understanding of the topics covered during the lectures. The programming assignments will be automatically tested for correctness and efficiency, the latter being a determinant characteristic."", ""Additional Information Teaching Methods\nThe course is based on the following teaching methods:\nWeekly lectures introducing new topics\nWeekly lab sessions where student TAs will supervise students working on practical exercises\nAssignments in the form of programing challenges including analytical tasks describing the implemented solution to an algorithmic problem"", ""Method of Assessment\nAssignments: 30%\nTheory + Practicum A: 35%\nTheory + Practicum B: 35%\nAssignments:\nPoints will be assigned with the following grading scheme:\n5% assessment of the first lab assignment (A1)\n5% assessment of the second lab assignment (A2)\n10% assessment of the third lab assignment (A3)\n10% assessment of the fourth lab assignment (A4)\nTheory + Practicum:\nPart A (35%): There is a first exam (in person) assessing the material covered in the first half of the lectures and the first two assignments. This examination takes place at the end of September.\nPart B (35%): There is a second exam (in person) assessing the material covered in the second half of the lectures and the third and fourth assignments. This examination takes place at the end of the course.\nFor multiple choice tests the university standard method of correction for the chances of random answers is applied.\nResit:\nThere is a single resit for the examinations Part A and Part B but not the assignments\nPassing requirement:\nTo pass the course, a student needs to pass (>5.5) on all components (assignments, theory, practicum)\nPlagiarism:\nThe assignment submissions are automatically evaluated for plagiarism. If the submitted code (and not the boiler plate) is flagged for plagiarism the student will be reported to the Examination Board."", ""Literature\nIntroduction to algorithms. Thomas H. Cormen et al. 4th edition."", ""Additional Information Target Audience\nBachelor Artificial Intelligence (Year 2)"", ""Recommended background knowledge\nIntroduction to programming (Python) (X_401096). Good working knowledge of Python is strongly advised and if not present, the student should be prepared to put extra effort for programming in Python.\nSome background in discrete mathematics and calculus is advised (polynomial and exponentials functions, logarithmic function, function compositions, simple series, factorial calculus, etc.)""]"
XB_0101,Project Conversational Agents,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,3.0,6,200,dr. J. Pei,"Seminar, Written partial exam, Lecture",Hide full list (1); Artificial Intelligence,"[""Course Objective\nDevelop a conversational agent by developing a simple ontology for a knowledge base for the cooking domain which enables the agent to reason about recipes (Applying knowledge and understanding)\nApply and understand conversation design patterns (Applying knowledge and understanding)\nDesign and implement visual support for different stages in the conversation (Applying knowledge and understanding)\nEvaluate a prototype conversational agent for the cooking domain (Making judgments)\nPlan and organize work together in a project group using appropriate tools (Applying knowledge and understanding)"", ""Course Content\nStudents learn how to develop a cognitive dialogue agent that uses Google's DialogFlow and builds on the natural conversation framework of Robert Moore. Groups will collaborate todevelop a conversational agent for the cooking domain, with a focus on the recipe selection task in this domain. They will design and implement domain knowledge, conversational patterns, natural language understanding and visuals. The agent will be a recipe recommendation assistant with visual support that supports the user to find a suitable cooking recipe."", ""Additional Information Teaching Methods\nLectures, lab sessions (with computer/ laptops). Attendance at labs is obligatory. Students will work in groups of 6."", ""Method of Assessment\nThe grade is based on the quality of the basic conversational agent (30%), the quality and originality of extensions to the basic agent (30%) and the written report (30%).\nIn addition, students are required to complete an exam that assesses their understanding of course content and their ability to evaluate conversational agents (10%). The exam will be one hour long and proctored by TAs.\nEach component needs to be at least graded with a 5.5 or higher to pass this course.\nThere are no resit options for the project work, report and exam."", ""Literature\nConversational UX Design: A Practitioner's Guide to the Natural Conversation Framework\nRobert J Moore en Raphael Arar | 29 mei 2019\nISBN-10: 1450363024\nISBN-13: 978-1450363020\nA cognitive agent programming guide (online)\nLearn Prolog Now! (online)\nGithub tutorial (online)\nBootstrap tutorial (online)\nDialogflow tutorial (online)\nNatural language understanding models (online)"", ""Additional Information Target Audience\nBachelor Artificial Intelligence"", ""Recommended background knowledge\nYou should have completed Multi-Agent Systems (XB_0024)""]"
X_401008,Databases,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,5.0,6,200,dr. J. Endrullis,"Computer lab, Practical, Lecture",Hide full list (6); Artificial Intelligence; Business Analytics; Computer Science; Mathematics; Information Sciences,"[""Course Objective\nThe students will learn:\nto design and evaluate database schemas using Entity-Relationship diagrams, (Applying knowledge and understanding) (Making judgements)\nto understand the relational model (including integrity constraints such as key constraints and foreign key constraints), (Knowledge and understanding)\nto translate Entity-Relationship diagrams into relational schemas (and to enforce cardinality constraints by design), (Applying knowledge and understanding)\nto reason about good and bad database design using functional dependencies, (Making judgements)\nto apply normalization algorithms to transform a database schema into (various) normal forms, (Applying knowledge and understanding)\nto understand concurrency concepts like transactions, schedules and concurrency anomalies, and (Knowledge and understanding)\nto reason about different techniques for concurrency control (lock based concurrency control, optimistic concurrency control, multiversion concurrency control). (Making judgements)"", ""Course Content\nThe course is concerned with base principles and important aspects of relational databases. The course objective is to obtain a good knowledge and understanding of relational database systems. This includes the ability to develop good database models, and to query and update databases using SQL."", ""Additional Information Teaching Methods\nLectures, exercise/practicum classes and individual homework."", ""Method of Assessment\nThe homework is mandatory for qualifying for the exam (70% of the homework points to qualify for the exam). In the case that at least 90% of the homework points are obtained, 0.5 bonus points are awarded for the final grade. At the end of the course, there is a final exam.\nThe overall grade is the grade of the final exam plus the possibly 0.5 bonus point obtained for the homework. (The bonus is only added for students who pass the exam with a grade of at least 5.5.)\nThere is no resit opportunity for the homework."", ""Literature\nDatabase Systems, The Complete Book, by: Hector Garcia-Molina & Jeffrey D. Ullman & Jennifer Widom. 2nd edition."", ""Additional Information Target Audience\nBachelor Artificial Intelligence (year 2)\nBachelor Business Analytics (year 2)\nBachelor Computer Science (year 2)"", ""Recommended background knowledge\nBasic programming skills help.""]"
XB_0026,Project Collective Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. Y. Khaluf,Lecture,Hide full list (1); Artificial Intelligence,"[""Course Objective\nThe main objectives of this course are:\nTo understand the notion of collective intelligence and natural and artificial systems, and the difference between modeling them at the macroscopic versus the microscopic scale, (Knowledge and understanding)\nTo gain insight into open research issues related to collective intelligence and collective dynamics,\n(Knowledge and understanding)\nTo learn the use of simulators to conduct empirical research in this field. (Apply Knowledge and understanding) (Make judgements) (Lifelong learning skills)"", ""Course Content\nThe whole is greater than the sum of its parts. Or isn't it?\nThis course is concerned with collective intelligence and collective dynamics.\nWe will elaborate on the differences between modeling these systems at the microscopic versus the macroscopic scale, discuss the philosophical as well as the technical aspects of such modeling, and learn to conduct experiments with virtual agents that interact in virtual worlds. Collective Intelligence concepts will be also positioned and studied in relationship with Artificial Life and Swarm Robotics."", ""Additional Information Teaching Methods\nThe course combines literature study and moderated discussions with experimental work in computer simulations. Students will work in small groups."", ""Method of Assessment\nStudents will work in teams of three, four, or five (depending on total student numbers).\nThey will subject to a compulsory evaluation every week that involves a presentation and demonstration with simulation videos. Answering questions during the group presentation and discussion is part of the assessment\nGrading is based on:\n1) Quality of the presentation and degree of achievement of the task:\na. Flocking: the agents need to move together in a group and in a common direction.\nThis task is mainly meant as a formative training for the simulation environment.\n0% of the final grade - only a formative grade will be given, assessed at the end of Week 1.\nb. Aggregation: the agents should aggregate all in one shelter among those available in the environment.\n20% of the final grade, assessed at the end of Week 2.\n15% will evaluate the group presentation and delivery,\n5% will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\nc. Collective dynamics simulation: A collective dynamics linked to a specific scenario will be given to students to simulate and study. Examples of this from past editions of the course are: covid spread simulation, prey/predator dynamics. This task runs for the final two weeks of the course.\n40% of the final grade (the first 20% assessed at the end of Week 3 and the other 20% at the end of Week 4).\n30% (15% each week) will evaluate the group presentation and delivery,\n10% (5% each week) will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\n2) Short report of the approach and experimental results into\n40% of the final grade. The report is written in a group, and a group grade will be given.\nOverall, the final grade is made up of the following component:\n45% of the grade for group presentation performed in a controlled environment\n15% of the grade for individual presentation (answers to questions) performed in a controlled environment\n40% of the grade is group report\nThe resit options are the following. In case one of the evaluations listed under point 1) is missed (b or a component of c), the students have the chance to submit a video containing a presentation and a live demo. In this case, the grade of the specific component (b, or a part of c) will be capped to 55%\nIn case of late submission of the report, a penalty of 10% on the grade of the report component will be applied for each 24 hours of delay. A maximum of 5 days delay is allowed (corresponding to a penalty of 50% on the grade of the report component)."", ""Literature\nIntroductory papers on swarm robotics and collective dynamics, e.g. the review here https://link.springer.com/article/10.1007/s11721-012-0075-2"", ""Additional Information Target Audience\nBachelor Artificial Intelligence (Year 2)"", ""Custom Course Registration\nStudents take this course in groups. Creating groups sufficiently early is of paramount importance given the tight schedule of the course. Therefore, students are requested to check Canvas announcements up to one week before the official start of the course, and execute any instructions about group formation contained in the announcement."", ""Recommended background knowledge\nCoding skills in Python are necessary.\nStudents are required to download, install, and use simulation software.\nStudents should also have the will to switch to a more research-oriented mindset (the course is not about following instructions, but proposing research problems and approaches to solve them, with a strong motivation).""]"
XB_0026,Project Collective Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. Y. Khaluf,Lecture,Hide full list (1); Artificial Intelligence,"[""Course Objective\nThe main objectives of this course are:\nTo understand the notion of collective intelligence and natural and artificial systems, and the difference between modeling them at the macroscopic versus the microscopic scale, (Knowledge and understanding)\nTo gain insight into open research issues related to collective intelligence and collective dynamics,\n(Knowledge and understanding)\nTo learn the use of simulators to conduct empirical research in this field. (Apply Knowledge and understanding) (Make judgements) (Lifelong learning skills)"", ""Course Content\nThe whole is greater than the sum of its parts. Or isn't it?\nThis course is concerned with collective intelligence and collective dynamics.\nWe will elaborate on the differences between modeling these systems at the microscopic versus the macroscopic scale, discuss the philosophical as well as the technical aspects of such modeling, and learn to conduct experiments with virtual agents that interact in virtual worlds. Collective Intelligence concepts will be also positioned and studied in relationship with Artificial Life and Swarm Robotics."", ""Additional Information Teaching Methods\nThe course combines literature study and moderated discussions with experimental work in computer simulations. Students will work in small groups."", ""Method of Assessment\nStudents will work in teams of three, four, or five (depending on total student numbers).\nThey will subject to a compulsory evaluation every week that involves a presentation and demonstration with simulation videos. Answering questions during the group presentation and discussion is part of the assessment\nGrading is based on:\n1) Quality of the presentation and degree of achievement of the task:\na. Flocking: the agents need to move together in a group and in a common direction.\nThis task is mainly meant as a formative training for the simulation environment.\n0% of the final grade - only a formative grade will be given, assessed at the end of Week 1.\nb. Aggregation: the agents should aggregate all in one shelter among those available in the environment.\n20% of the final grade, assessed at the end of Week 2.\n15% will evaluate the group presentation and delivery,\n5% will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\nc. Collective dynamics simulation: A collective dynamics linked to a specific scenario will be given to students to simulate and study. Examples of this from past editions of the course are: covid spread simulation, prey/predator dynamics. This task runs for the final two weeks of the course.\n40% of the final grade (the first 20% assessed at the end of Week 3 and the other 20% at the end of Week 4).\n30% (15% each week) will evaluate the group presentation and delivery,\n10% (5% each week) will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\n2) Short report of the approach and experimental results into\n40% of the final grade. The report is written in a group, and a group grade will be given.\nOverall, the final grade is made up of the following component:\n45% of the grade for group presentation performed in a controlled environment\n15% of the grade for individual presentation (answers to questions) performed in a controlled environment\n40% of the grade is group report\nThe resit options are the following. In case one of the evaluations listed under point 1) is missed (b or a component of c), the students have the chance to submit a video containing a presentation and a live demo. In this case, the grade of the specific component (b, or a part of c) will be capped to 55%\nIn case of late submission of the report, a penalty of 10% on the grade of the report component will be applied for each 24 hours of delay. A maximum of 5 days delay is allowed (corresponding to a penalty of 50% on the grade of the report component)."", ""Literature\nIntroductory papers on swarm robotics and collective dynamics, e.g. the review here https://link.springer.com/article/10.1007/s11721-012-0075-2"", ""Additional Information Target Audience\nBachelor Artificial Intelligence (Year 2)"", ""Custom Course Registration\nStudents take this course in groups. Creating groups sufficiently early is of paramount importance given the tight schedule of the course. Therefore, students are requested to check Canvas announcements up to one week before the official start of the course, and execute any instructions about group formation contained in the announcement."", ""Recommended background knowledge\nCoding skills in Python are necessary.\nStudents are required to download, install, and use simulation software.\nStudents should also have the will to switch to a more research-oriented mindset (the course is not about following instructions, but proposing research problems and approaches to solve them, with a strong motivation).""]"
XB_0026,Project Collective Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. Y. Khaluf,Lecture,Hide full list (1); Artificial Intelligence,"[""Course Objective\nThe main objectives of this course are:\nTo understand the notion of collective intelligence and natural and artificial systems, and the difference between modeling them at the macroscopic versus the microscopic scale, (Knowledge and understanding)\nTo gain insight into open research issues related to collective intelligence and collective dynamics,\n(Knowledge and understanding)\nTo learn the use of simulators to conduct empirical research in this field. (Apply Knowledge and understanding) (Make judgements) (Lifelong learning skills)"", ""Course Content\nThe whole is greater than the sum of its parts. Or isn't it?\nThis course is concerned with collective intelligence and collective dynamics.\nWe will elaborate on the differences between modeling these systems at the microscopic versus the macroscopic scale, discuss the philosophical as well as the technical aspects of such modeling, and learn to conduct experiments with virtual agents that interact in virtual worlds. Collective Intelligence concepts will be also positioned and studied in relationship with Artificial Life and Swarm Robotics."", ""Additional Information Teaching Methods\nThe course combines literature study and moderated discussions with experimental work in computer simulations. Students will work in small groups."", ""Method of Assessment\nStudents will work in teams of three, four, or five (depending on total student numbers).\nThey will subject to a compulsory evaluation every week that involves a presentation and demonstration with simulation videos. Answering questions during the group presentation and discussion is part of the assessment\nGrading is based on:\n1) Quality of the presentation and degree of achievement of the task:\na. Flocking: the agents need to move together in a group and in a common direction.\nThis task is mainly meant as a formative training for the simulation environment.\n0% of the final grade - only a formative grade will be given, assessed at the end of Week 1.\nb. Aggregation: the agents should aggregate all in one shelter among those available in the environment.\n20% of the final grade, assessed at the end of Week 2.\n15% will evaluate the group presentation and delivery,\n5% will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\nc. Collective dynamics simulation: A collective dynamics linked to a specific scenario will be given to students to simulate and study. Examples of this from past editions of the course are: covid spread simulation, prey/predator dynamics. This task runs for the final two weeks of the course.\n40% of the final grade (the first 20% assessed at the end of Week 3 and the other 20% at the end of Week 4).\n30% (15% each week) will evaluate the group presentation and delivery,\n10% (5% each week) will consist in individual evaluations where students will be asked individual questions, and the quality of the answer will be assessed.\n2) Short report of the approach and experimental results into\n40% of the final grade. The report is written in a group, and a group grade will be given.\nOverall, the final grade is made up of the following component:\n45% of the grade for group presentation performed in a controlled environment\n15% of the grade for individual presentation (answers to questions) performed in a controlled environment\n40% of the grade is group report\nThe resit options are the following. In case one of the evaluations listed under point 1) is missed (b or a component of c), the students have the chance to submit a video containing a presentation and a live demo. In this case, the grade of the specific component (b, or a part of c) will be capped to 55%\nIn case of late submission of the report, a penalty of 10% on the grade of the report component will be applied for each 24 hours of delay. A maximum of 5 days delay is allowed (corresponding to a penalty of 50% on the grade of the report component)."", ""Literature\nIntroductory papers on swarm robotics and collective dynamics, e.g. the review here https://link.springer.com/article/10.1007/s11721-012-0075-2"", ""Additional Information Target Audience\nBachelor Artificial Intelligence (Year 2)"", ""Custom Course Registration\nStudents take this course in groups. Creating groups sufficiently early is of paramount importance given the tight schedule of the course. Therefore, students are requested to check Canvas announcements up to one week before the official start of the course, and execute any instructions about group formation contained in the announcement."", ""Recommended background knowledge\nCoding skills in Python are necessary.\nStudents are required to download, install, and use simulation software.\nStudents should also have the will to switch to a more research-oriented mindset (the course is not about following instructions, but proposing research problems and approaches to solve them, with a strong motivation).""]"
XB_0084,The Law of Artificial Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. T.A.M. Schrepel LLM,"Seminar, Written partial exam, Lecture",Hide full list (1); Artificial Intelligence,"[""Course Objective\nAt the end of the course, the students will:\nunderstand the legal, ethical, and societal implications of AI developments.\nbe able to write informed opinions about AI legislation.\nbe trained in acquiring a set of complex legal AI-related topics in a restricted period of time.\nbe able to work together as a team to identify not only the technical but also the legal issues with the design of AI systems.\nbe familiar with basic knowledge about the law that applies to AI systems, including the law specifically focusing on AI systems such as the EU AI Act.\nbe able to identify legal risks when designing AI systems.\nbe in a position to design AI systems compliant with the law.\nbe able to use legal rules to protect their AI systems.\nbe able to reflect critically on the impact of legal rules on technology.\nbe able to express their own motivated opinions and contribute to the writing of better legal rules."", ""Course Content\nFor a long time, lawyers were often seen by software developers as a nuisance, a sentiment perhaps best illustrated by an incident at a Github board meeting around 2010. During the discussion, a lawyer pointed out some legal issues and cautiously began, “I know you don’t want to hear this from a lawyer, but…” Before he could continue, another board member cut him off aggressively: “…then shut the f*** up.” This attitude was common among computer scientists as well. While developers and designers focused on what was possible, lawyers concentrated on what was permissible, often without attempting to understand the potential of the technology.\nToday, the situation is no longer black and white, but rather gray. Lawyers understand technology and development processes better, and AI specialists understand the need to comply with the law. Technology and the law are no longer systematically seen as adversaries. Against this backdrop, many governments around the world are launching initiatives to regulate AI. Their goal is often to contain high-risk AI while supporting other AI applications. One such example is the European Union’s Artificial Intelligence Act.\nThis course explores how AI is governed by legal rules and standards. By the end of the course, students will have a solid grasp of the EU AI Act, including the constraints it imposes on AI development and its key limitations. This will put them in a unique position to contribute to the development of legally compliant AI systems. Most importantly, students will learn how to design AI systems that not only comply with legal requirements but are also protected by them. In short, they will learn how the law works, and how to work with it."", ""Additional Information Teaching Methods\nStudents will be given five lectures mainly focusing on the European Union’s Artificial Intelligence Act. Teachers will use a Socratic method to create discussions in the classroom. Students will also take part in two seminars to explore the European AI Act from a practical perspective. They will comment on the AI Act and discuss their inputs with other classmates and professors. Students will work in small teams their professor will assign."", ""Method of Assessment\nOne final on-campus exam will account for 100% of the students’ grade. Further details about the exam format will be provided during the first class. A mock exam will also be made available halfway through the course."", ""Literature\nThe literature will be made available through Canvas"", ""Additional Information Target Audience\nBachelor of Artificial Intelligence (year 2)""]"
XB_0084,The Law of Artificial Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. T.A.M. Schrepel LLM,"Seminar, Written partial exam, Lecture",Hide full list (1); Artificial Intelligence,"[""Course Objective\nAt the end of the course, the students will:\nunderstand the legal, ethical, and societal implications of AI developments.\nbe able to write informed opinions about AI legislation.\nbe trained in acquiring a set of complex legal AI-related topics in a restricted period of time.\nbe able to work together as a team to identify not only the technical but also the legal issues with the design of AI systems.\nbe familiar with basic knowledge about the law that applies to AI systems, including the law specifically focusing on AI systems such as the EU AI Act.\nbe able to identify legal risks when designing AI systems.\nbe in a position to design AI systems compliant with the law.\nbe able to use legal rules to protect their AI systems.\nbe able to reflect critically on the impact of legal rules on technology.\nbe able to express their own motivated opinions and contribute to the writing of better legal rules."", ""Course Content\nFor a long time, lawyers were often seen by software developers as a nuisance, a sentiment perhaps best illustrated by an incident at a Github board meeting around 2010. During the discussion, a lawyer pointed out some legal issues and cautiously began, “I know you don’t want to hear this from a lawyer, but…” Before he could continue, another board member cut him off aggressively: “…then shut the f*** up.” This attitude was common among computer scientists as well. While developers and designers focused on what was possible, lawyers concentrated on what was permissible, often without attempting to understand the potential of the technology.\nToday, the situation is no longer black and white, but rather gray. Lawyers understand technology and development processes better, and AI specialists understand the need to comply with the law. Technology and the law are no longer systematically seen as adversaries. Against this backdrop, many governments around the world are launching initiatives to regulate AI. Their goal is often to contain high-risk AI while supporting other AI applications. One such example is the European Union’s Artificial Intelligence Act.\nThis course explores how AI is governed by legal rules and standards. By the end of the course, students will have a solid grasp of the EU AI Act, including the constraints it imposes on AI development and its key limitations. This will put them in a unique position to contribute to the development of legally compliant AI systems. Most importantly, students will learn how to design AI systems that not only comply with legal requirements but are also protected by them. In short, they will learn how the law works, and how to work with it."", ""Additional Information Teaching Methods\nStudents will be given five lectures mainly focusing on the European Union’s Artificial Intelligence Act. Teachers will use a Socratic method to create discussions in the classroom. Students will also take part in two seminars to explore the European AI Act from a practical perspective. They will comment on the AI Act and discuss their inputs with other classmates and professors. Students will work in small teams their professor will assign."", ""Method of Assessment\nOne final on-campus exam will account for 100% of the students’ grade. Further details about the exam format will be provided during the first class. A mock exam will also be made available halfway through the course."", ""Literature\nThe literature will be made available through Canvas"", ""Additional Information Target Audience\nBachelor of Artificial Intelligence (year 2)""]"
XB_0084,The Law of Artificial Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. T.A.M. Schrepel LLM,"Seminar, Written partial exam, Lecture",Hide full list (1); Artificial Intelligence,"[""Course Objective\nAt the end of the course, the students will:\nunderstand the legal, ethical, and societal implications of AI developments.\nbe able to write informed opinions about AI legislation.\nbe trained in acquiring a set of complex legal AI-related topics in a restricted period of time.\nbe able to work together as a team to identify not only the technical but also the legal issues with the design of AI systems.\nbe familiar with basic knowledge about the law that applies to AI systems, including the law specifically focusing on AI systems such as the EU AI Act.\nbe able to identify legal risks when designing AI systems.\nbe in a position to design AI systems compliant with the law.\nbe able to use legal rules to protect their AI systems.\nbe able to reflect critically on the impact of legal rules on technology.\nbe able to express their own motivated opinions and contribute to the writing of better legal rules."", ""Course Content\nFor a long time, lawyers were often seen by software developers as a nuisance, a sentiment perhaps best illustrated by an incident at a Github board meeting around 2010. During the discussion, a lawyer pointed out some legal issues and cautiously began, “I know you don’t want to hear this from a lawyer, but…” Before he could continue, another board member cut him off aggressively: “…then shut the f*** up.” This attitude was common among computer scientists as well. While developers and designers focused on what was possible, lawyers concentrated on what was permissible, often without attempting to understand the potential of the technology.\nToday, the situation is no longer black and white, but rather gray. Lawyers understand technology and development processes better, and AI specialists understand the need to comply with the law. Technology and the law are no longer systematically seen as adversaries. Against this backdrop, many governments around the world are launching initiatives to regulate AI. Their goal is often to contain high-risk AI while supporting other AI applications. One such example is the European Union’s Artificial Intelligence Act.\nThis course explores how AI is governed by legal rules and standards. By the end of the course, students will have a solid grasp of the EU AI Act, including the constraints it imposes on AI development and its key limitations. This will put them in a unique position to contribute to the development of legally compliant AI systems. Most importantly, students will learn how to design AI systems that not only comply with legal requirements but are also protected by them. In short, they will learn how the law works, and how to work with it."", ""Additional Information Teaching Methods\nStudents will be given five lectures mainly focusing on the European Union’s Artificial Intelligence Act. Teachers will use a Socratic method to create discussions in the classroom. Students will also take part in two seminars to explore the European AI Act from a practical perspective. They will comment on the AI Act and discuss their inputs with other classmates and professors. Students will work in small teams their professor will assign."", ""Method of Assessment\nOne final on-campus exam will account for 100% of the students’ grade. Further details about the exam format will be provided during the first class. A mock exam will also be made available halfway through the course."", ""Literature\nThe literature will be made available through Canvas"", ""Additional Information Target Audience\nBachelor of Artificial Intelligence (year 2)""]"
XB_0084,The Law of Artificial Intelligence,Artificial Intelligence,Faculty of Science,https://studiegids.vu.nl/en/Bachelor/2025-2026/artificial-intelligence,2,6.0,6,200,dr. T.A.M. Schrepel LLM,"Seminar, Written partial exam, Lecture",Hide full list (1); Artificial Intelligence,"[""Course Objective\nAt the end of the course, the students will:\nunderstand the legal, ethical, and societal implications of AI developments.\nbe able to write informed opinions about AI legislation.\nbe trained in acquiring a set of complex legal AI-related topics in a restricted period of time.\nbe able to work together as a team to identify not only the technical but also the legal issues with the design of AI systems.\nbe familiar with basic knowledge about the law that applies to AI systems, including the law specifically focusing on AI systems such as the EU AI Act.\nbe able to identify legal risks when designing AI systems.\nbe in a position to design AI systems compliant with the law.\nbe able to use legal rules to protect their AI systems.\nbe able to reflect critically on the impact of legal rules on technology.\nbe able to express their own motivated opinions and contribute to the writing of better legal rules."", ""Course Content\nFor a long time, lawyers were often seen by software developers as a nuisance, a sentiment perhaps best illustrated by an incident at a Github board meeting around 2010. During the discussion, a lawyer pointed out some legal issues and cautiously began, “I know you don’t want to hear this from a lawyer, but…” Before he could continue, another board member cut him off aggressively: “…then shut the f*** up.” This attitude was common among computer scientists as well. While developers and designers focused on what was possible, lawyers concentrated on what was permissible, often without attempting to understand the potential of the technology.\nToday, the situation is no longer black and white, but rather gray. Lawyers understand technology and development processes better, and AI specialists understand the need to comply with the law. Technology and the law are no longer systematically seen as adversaries. Against this backdrop, many governments around the world are launching initiatives to regulate AI. Their goal is often to contain high-risk AI while supporting other AI applications. One such example is the European Union’s Artificial Intelligence Act.\nThis course explores how AI is governed by legal rules and standards. By the end of the course, students will have a solid grasp of the EU AI Act, including the constraints it imposes on AI development and its key limitations. This will put them in a unique position to contribute to the development of legally compliant AI systems. Most importantly, students will learn how to design AI systems that not only comply with legal requirements but are also protected by them. In short, they will learn how the law works, and how to work with it."", ""Additional Information Teaching Methods\nStudents will be given five lectures mainly focusing on the European Union’s Artificial Intelligence Act. Teachers will use a Socratic method to create discussions in the classroom. Students will also take part in two seminars to explore the European AI Act from a practical perspective. They will comment on the AI Act and discuss their inputs with other classmates and professors. Students will work in small teams their professor will assign."", ""Method of Assessment\nOne final on-campus exam will account for 100% of the students’ grade. Further details about the exam format will be provided during the first class. A mock exam will also be made available halfway through the course."", ""Literature\nThe literature will be made available through Canvas"", ""Additional Information Target Audience\nBachelor of Artificial Intelligence (year 2)""]"
